token,domain,leg,decision_date,price,outcome,res_date,volume,question,CE,S
79276436359828295026049170967517943932138990338843874789225895410237452024,politics,no,2024-11-05,0.745,1.0,2024-11-05 12:00:00.000,8258327.18658,Will a Republican win Arizona US Senate Election?,0.255,3
98655764136912778102383796145657646896499703812579130341823339710060217043232,politics,no,2024-10-30,0.84,1.0,2024-11-05 12:00:00.000,5686644.973209,Will a Republican win Virginia Presidential Election?,0.16000000000000003,2
12492345628750728733117864804710670673000799233202537945402703429199967167327,politics,yes,2024-10-30,0.16,0.0,2024-11-05 12:00:00.000,5686644.973209,Will a Republican win Virginia Presidential Election?,-0.16,2
31454277624344502296814136646703964228519023411497330820610411279339678008615,politics,no,2024-10-30,0.27,0.0,2024-11-05 12:00:00.000,5796750.671991,Will a Republican win North Carolina Presidential Election?,-0.27,2
25474014705297439146444713942104010240322868585952420291288261803408266882449,politics,yes,2024-10-30,0.73,1.0,2024-11-05 12:00:00.000,5796750.671991,Will a Republican win North Carolina Presidential Election?,0.27,2
15594057843994379010830396426972640810046245426525810058698162482005241757000,politics,no,2024-10-31,0.51,0.0,2024-11-05 12:00:00.000,8427215.034753,Will a Republican win Michigan Presidential Election?,-0.51,2
43898019188443109254544011644141095748327433947336326565220861409147408981284,politics,no,2024-11-05,0.2735,1.0,2024-11-05 12:00:00.000,163779786.645492,Kamala Harris wins the popular vote?,0.7264999999999999,3
22811156622772246927379314532791131581149105511872861362055243423465705837015,politics,yes,2024-11-02,0.635,1.0,2024-11-05 12:00:00.000,6181381.804395,Will a Republican win Nevada Presidential Election?,0.365,2
8506489790932625039746959405160059426243994232527626857062384302531008283468,politics,yes,2024-10-31,0.545,1.0,2024-11-05 12:00:00.000,4183199.18926,Will a Republican win Wisconsin Presidential Election?,0.45499999999999996,2
48331043336612883890938759509493159234755048973500640148014422747788308965732,politics,no,2024-10-30,0.3345,0.0,2024-11-05 12:00:00.000,1531479284.504353,Will Donald Trump win the 2024 US Presidential Election?,-0.3345,2
7374237615890526880478224649885278725219793468355446734533315746155037370158,politics,yes,2024-10-31,0.455,0.0,2024-11-05 12:00:00.000,5092982.501493,Will a Democrat win Wisconsin Presidential Election?,-0.455,2
96404870680531697292788145333705429762370661278621665925868256650124167091957,politics,yes,2024-10-31,0.385,0.0,2024-11-05 12:00:00.000,12960333.136703,Will a Democrat win Pennsylvania Presidential Election?,-0.385,2
67089287271692871221799799486468743524636060540186332703509386944410510992981,politics,no,2024-10-31,0.615,1.0,2024-11-05 12:00:00.000,12960333.136703,Will a Democrat win Pennsylvania Presidential Election?,0.385,2
101272812948536211258847407959163788635306115033157032235160475699617990849525,politics,no,2024-10-30,0.725,1.0,2024-11-05 12:00:00.000,5152322.442241,Will a Democrat win North Carolina Presidential Election?,0.275,2
100038420537482572525556691531865148324318723289388392794253042393988283565188,politics,yes,2024-10-30,0.275,0.0,2024-11-05 12:00:00.000,5152322.442241,Will a Democrat win North Carolina Presidential Election?,-0.275,2
21271000291843361249209065706097167029083067325856089903026951915683588703117,politics,yes,2024-11-05,0.7265,0.0,2024-11-05 12:00:00.000,163779786.645492,Kamala Harris wins the popular vote?,-0.7265,3
80692267952118231579739078214722079301718527753004959099480302005191158711065,politics,no,2024-10-30,0.375,0.0,2024-11-05 12:00:00.000,12519682.451836,Will a Republican win Pennsylvania Presidential Election?,-0.375,2
75951511934878014812323289513632732239356274541965522720897159608390126393735,politics,yes,2024-10-30,0.625,1.0,2024-11-05 12:00:00.000,12519682.451836,Will a Republican win Pennsylvania Presidential Election?,0.375,2
23452090462928163585257733383879365528898800849298930788345778676568194082451,politics,yes,2024-11-02,0.365,0.0,2024-11-05 12:00:00.000,5159200.178448,Will a Democrat win Nevada Presidential Election?,-0.365,2
113706817137934173084113171765841465765345118947726422900042392575724414672344,politics,no,2024-11-03,0.745,1.0,2024-11-05 12:00:00.000,5178103.42329,Will a Democrat win Arizona Presidential Election?,0.255,2
10057237541929696185971116542487795282113077727880089878027691009747516185940,politics,yes,2024-11-07,0.9715,1.0,2024-11-05 12:00:00.000,11132803.610888,2024 Balance of Power: R Prez R Senate R House,0.02849999999999997,4
5221303279467844582975968922199141012019086576325749464715776376494178025469,politics,no,2024-11-07,0.0285,0.0,2024-11-05 12:00:00.000,11132803.610888,2024 Balance of Power: R Prez R Senate R House,-0.0285,4
67987395510317512691808452556846479650140447681921231570668523107587946046381,politics,yes,2024-10-31,0.51,0.0,2024-11-05 12:00:00.000,10404102.083081,Will a Democrat win Michigan Presidential Election?,-0.51,2
85882747446059283518997350779572616984413802718247398490010754008042064685948,politics,no,2024-10-31,0.49,1.0,2024-11-05 12:00:00.000,10404102.083081,Will a Democrat win Michigan Presidential Election?,0.51,2
37895399735091212468277241955774995998030599087730955643490691793429355663153,politics,no,2024-10-31,0.455,0.0,2024-11-05 12:00:00.000,4183199.18926,Will a Republican win Wisconsin Presidential Election?,-0.455,2
18451662766052921550337197202319358927639757816615225507586069380328523693166,politics,no,2024-11-02,0.635,1.0,2024-11-05 12:00:00.000,5159200.178448,Will a Democrat win Nevada Presidential Election?,0.365,2
42699080635179861375280720242213672850141860123562672932351602811041149946128,politics,yes,2024-11-04,0.2565,1.0,2024-11-05 12:00:00.000,119932620.818624,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.7435,2
115507895530829847106814801322413374730674071153702449416941964748547466877722,crypto/financial,no,2024-10-31,0.9135,1.0,2024-11-07 12:00:00.000,7995206.758932,No change in Fed interest rates after 2024 November meeting?,0.08650000000000002,0
99693453180573360817239647658551491302597637631928074955157125575801041271704,crypto/financial,yes,2024-10-31,0.0865,0.0,2024-11-07 12:00:00.000,7995206.758932,No change in Fed interest rates after 2024 November meeting?,-0.0865,0
65296916822529786608589480973001109800752370083376702200697419905763894019594,crypto/financial,yes,2024-10-31,0.855,1.0,2024-11-07 12:00:00.000,5010507.074128,Fed decreases interest rates by 25 bps after November 2024 meeting?,0.14500000000000002,0
72373922484601612837855188905332325479292726362975414708210444785555968287015,crypto/financial,yes,2024-10-31,0.061,0.0,2024-11-07 12:00:00.000,8393267.791414,Fed decreases interest rates by 50 bps after November 2024 meeting?,-0.061,0
92249169140333714359584780039430943171728511731010101062109503186755234839359,crypto/financial,no,2024-10-31,0.939,1.0,2024-11-07 12:00:00.000,8393267.791414,Fed decreases interest rates by 50 bps after November 2024 meeting?,0.061000000000000054,0
78238543110592118163386456765094318511102035295303787218895510947686482016630,crypto/financial,no,2024-10-31,0.145,0.0,2024-11-07 12:00:00.000,5010507.074128,Fed decreases interest rates by 25 bps after November 2024 meeting?,-0.145,0
15324028873648377759960334021292105255512294266676635600320628238100567938015,crypto/financial,yes,2024-11-24,0.34,0.0,2024-11-30 12:00:00.000,6198332.729911,"Will Ethereum reach $3,750 in November?",-0.34,0
22497995025647287029415486333831945330556503549165252667231904753814266560354,crypto/financial,no,2024-11-24,0.66,1.0,2024-11-30 12:00:00.000,6198332.729911,"Will Ethereum reach $3,750 in November?",0.33999999999999997,0
109108571991650144546964100513587800446037647677449619026616026406726359225025,crypto/financial,no,2024-11-06,0.875,0.0,2024-11-30 12:00:00.000,6310335.340742,"Will Bitcoin reach $90,000 in November?",-0.875,0
14173043894256434577521725655575870055960137031431590856385134715873813503314,crypto/financial,no,2024-11-24,0.685,1.0,2024-11-30 12:00:00.000,8039368.329515,"Will Bitcoin reach $105,000 in November?",0.31499999999999995,0
30711489452020980602257241350030803661697022655096707600393264490323809240694,crypto/financial,yes,2024-11-24,0.315,0.0,2024-11-30 12:00:00.000,8039368.329515,"Will Bitcoin reach $105,000 in November?",-0.315,0
83860967847359355925705553680083875794073859489385710052205456929218475410292,crypto/financial,yes,2024-11-14,0.785,1.0,2024-11-30 12:00:00.000,7758070.262013,"Will Bitcoin reach $95,000 in November?",0.21499999999999997,0
54230018779111302760288284265559288368674658945210528611928770420253125439062,crypto/financial,no,2024-11-18,0.6185,0.0,2024-11-30 12:00:00.000,4605195.095946,"Will Ethereum reach $3,500 in November?",-0.6185,0
113193810186498785023909756254972975776141089538451081107489451008186203923927,crypto/financial,yes,2024-11-18,0.3815,1.0,2024-11-30 12:00:00.000,4605195.095946,"Will Ethereum reach $3,500 in November?",0.6185,0
48091266447550986992094575115784155874811038414785459075614757877884250192154,crypto/financial,yes,2024-11-24,0.64,0.0,2024-11-30 12:00:00.000,28587434.430255,Will Bitcoin hit $100k in November?,-0.64,0
37577096624128527959712094612844989904882494499346092147576076639415253872680,crypto/financial,no,2024-11-24,0.36,1.0,2024-11-30 12:00:00.000,28587434.430255,Will Bitcoin hit $100k in November?,0.64,0
35049342062335389708860471030486203170100806911241361355293009467774452417996,crypto/financial,no,2024-11-14,0.215,0.0,2024-11-30 12:00:00.000,7758070.262013,"Will Bitcoin reach $95,000 in November?",-0.215,0
27338537769277492800208867034767005297800264460304054658171050325198222001675,crypto/financial,yes,2024-11-06,0.125,1.0,2024-11-30 12:00:00.000,6310335.340742,"Will Bitcoin reach $90,000 in November?",0.875,0
61327632403367261314832668259215553263335602377997174130320561710666270266066,crypto/financial,yes,2024-12-04,0.085,0.0,2024-12-10 12:00:00.000,7603059.085456,MSFT shareholders vote for Bitcoin investment? ,-0.085,1
38520436499773793995839395786851870138036812619972661903711808569815736069739,crypto/financial,no,2024-12-04,0.915,1.0,2024-12-10 12:00:00.000,7603059.085456,MSFT shareholders vote for Bitcoin investment? ,0.08499999999999996,1
11567814642074862867749936284471148455273423515322037976014884555300111576108,crypto/financial,yes,2024-12-11,0.85,1.0,2024-12-18 12:00:00.000,7490697.06615098,Fed decreases interest rates by 25 bps after December 2024 meeting?,0.15000000000000002,1
104624982332232121674504890797949153940036716358905787410119507343081224145324,crypto/financial,no,2024-12-11,0.15,0.0,2024-12-18 12:00:00.000,7490697.06615098,Fed decreases interest rates by 25 bps after December 2024 meeting?,-0.15,1
89983112994470128441047219796153942131876246309570274784989573358312419692722,crypto/financial,no,2024-12-11,0.87,1.0,2024-12-18 12:00:00.000,7400313.75189,No change in Fed interest rates after December 2024 meeting?,0.13,1
40486845757649539115541074089071083804261584217856121899380374870077656913924,crypto/financial,yes,2024-12-11,0.13,0.0,2024-12-18 12:00:00.000,7400313.75189,No change in Fed interest rates after December 2024 meeting?,-0.13,1
101669189743438912873361127612589311253202068943959811456820079057046819967115,crypto/financial,yes,2024-12-11,0.8375,1.0,2024-12-30 12:00:00.000,6812524.970527,Will Fed cut interest rates 4 times in 2024?,0.16249999999999998,1
83892466078931422939390853849139934691334210073755987430603016034195037277387,crypto/financial,no,2024-12-11,0.873,1.0,2024-12-30 12:00:00.000,8337156.91915808,Will Fed cut interest rates 3 times in 2024?,0.127,1
64903093311385616430821497488306433314807585397286521531639186532059591846310,crypto/financial,yes,2024-11-28,0.7605,1.0,2024-12-30 12:00:00.000,22807235.891544,Will Bitcoin hit $100k in 2024?,0.23950000000000005,0
81337566243073271746608276915310766292424419662449021769243514448183489065187,crypto/financial,no,2024-11-28,0.2395,0.0,2024-12-30 12:00:00.000,22807235.891544,Will Bitcoin hit $100k in 2024?,-0.2395,0
113332423559050930347591987511234765387649957428761857688151517507261414072694,crypto/financial,no,2024-12-11,0.1625,0.0,2024-12-30 12:00:00.000,6812524.970527,Will Fed cut interest rates 4 times in 2024?,-0.1625,1
35768725149562192699070006303662567010406472338668143689111965491738000793190,crypto/financial,yes,2024-12-11,0.127,0.0,2024-12-30 12:00:00.000,8337156.91915808,Will Fed cut interest rates 3 times in 2024?,-0.127,1
85591151242315440638316112746973947739307076787078147893681974285954055295833,politics,no,2024-12-01,0.193,1.0,2024-12-31 12:00:00.000,7577895.740092,Will Assad remain President of Syria through 2024?,0.8069999999999999,2
71881462068360341862122310129791911298023735258994401167377841924837767345287,politics,yes,2024-12-01,0.807,0.0,2024-12-31 12:00:00.000,7577895.740092,Will Assad remain President of Syria through 2024?,-0.807,2
1790971926816858923434249332892380360487842724102721934198820945656996137837,crypto/financial,yes,2024-12-25,0.15,0.0,2024-12-31 12:00:00.000,10676794.972932,"Will Bitcoin reach $110,000 in December?",-0.15,1
103371696953468657853877736267623387818711712744767220628379059667622124131913,crypto/financial,no,2024-12-25,0.85,1.0,2024-12-31 12:00:00.000,10676794.972932,"Will Bitcoin reach $110,000 in December?",0.15000000000000002,1
2373171113481420188172421609695981388987238078561291090755743560262815731854,crypto/financial,yes,2024-12-25,0.815,0.0,2024-12-31 12:00:00.000,6225944.470833,Will Bitcoin hit $100k again in 2024?,-0.815,1
67348976637674344837548485937029097013246514813926732246909840182125327096595,crypto/financial,no,2024-12-25,0.185,1.0,2024-12-31 12:00:00.000,6225944.470833,Will Bitcoin hit $100k again in 2024?,0.815,1
91310196200969777805388854053137496299718373722409263784753833032551988612784,geopolitics,yes,2024-11-12,0.14,1.0,2024-12-31 12:00:00.000,10075557.869042,Israel strike on Iranian nuclear facility in 2024?,0.86,2
18587970133391523876308028584351493647855276411722074791934641537248069054200,other-binary,yes,2024-12-28,0.0275,0.0,2024-12-31 12:00:00.000,4373111.270664,Will Magnus Carlsen win the 2024 World Blitz Championship?,-0.0275,0
78472993027278281081248555577607409191296509936744736475448410964931667908111,other-binary,no,2024-12-28,0.9725,1.0,2024-12-31 12:00:00.000,4373111.270664,Will Magnus Carlsen win the 2024 World Blitz Championship?,0.02749999999999997,0
5627463277259459238254476018380523453899755478253621905423713608235419437237,crypto/financial,no,2024-12-25,0.9645,1.0,2024-12-31 12:00:00.000,5031605.044538,"Will Bitcoin reach $120,000 in December?",0.035499999999999976,1
61870696561549212427703774084341694590597083144015451858728593820052569648622,other-binary,no,2024-12-18,0.9255,0.0,2024-12-31 12:00:00.000,53500373.740494,Will there be a US Government shutdown? ,-0.9255,0
